id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
11bD1JtSjlIgKgZG2134DZ,Chasing Cars,79,267933,0,['Snow Patrol'],['3rIZMv9rysU7JkLzEaC5Jp'],2006-01-01,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,4
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,78,179120,0,"['Timbaland', 'Keri Hilson', 'D.O.E.']","['5Y5TRrQiqgUO4S36tzjIRZ', '63wjoROpeh5f11Qm93UiJ1', '4TLCPR1sMYoNU1jA7O4uww']",2007-01-01,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,4
4NOZ35Dhucr6UlVyLOtktd,Dangerous,82,246053,1,"['Kardinal Offishall', 'Akon']","['5P2rwRBgIN450RaJxdjYdA', '0z4gvV4rjIZ9wHck67ucSV']",2008-01-01,0.949,0.79,8,-5.957,1,0.0756,0.00437,0.0,0.0816,0.807,117.002,4
2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,78,193387,1,"['Soulja Boy', 'Sammie']","['6GMYJwaziB4ekv1Y6wCDWS', '4p07QU02SrLsaORo25h2Lg']",2008-01-01,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,4
4E5P1XyAFtrjpiIxkydly4,Replay,78,182307,0,['Iyaz'],['5tKXB9uuebKE34yowVaU3C'],2009-08-18,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4
5vlEg2fT4cFWAqU5QptIpQ,Replay,75,182307,0,['Iyaz'],['5tKXB9uuebKE34yowVaU3C'],2009-08-11,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,80,220733,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2010-10-05,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,4
1wVuPmvt6AWvTL5W2GJnzZ,Talking to the Moon,80,217867,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2010-10-05,0.523,0.606,1,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.837,4
4lLtanYk6tkMvooU0tWzG8,Grenade,78,223253,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2010-10-05,0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443,4
6SKwQghsR8AISlxhcwyA9R,Marry You,76,230120,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2010-10-05,0.62,0.832,10,-4.848,1,0.036,0.332,0.0,0.104,0.481,144.926,4
386RUes7n1uM1yfzgeUuwp,The Lazy Song,76,190213,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2010-10-05,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943,4
5AyL2kgLtTWEu3qO3B9SqK,Like A G6,75,216893,0,"['Far East Movement', 'The Cataracs', 'DEV']","['698hF4vcwHwPy8ltmXermq', '7C64wNX3howEFZjAYRKsfP', '7Ip2u3e5Nv6fFb5xyIHxEE']",2010-01-01,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,4
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,76,198773,0,"['Don Omar', 'Lucenzo']","['33ScadVnbm2X8kkUqOkC6Z', '5bv5RplEOwdCvhq0EILh9E']",2010-01-01,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,3
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,81,285120,0,['Christina Perri'],['7H55rcKCfwqkyDFH9wpKM6'],2011-10-18,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3
5yDL13y5giogKs2fSNf7sj,Glad You Came,76,197936,0,['The Wanted'],['2NhdGz9EDv2FeUw6udu2g1'],2011-01-01,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,4
4RL77hMWUq35NYnPLXBpih,Skinny Love,76,201080,0,['Birdy'],['2WX2uTcsvV5OnS0inACecP'],2011-11-04,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,4
0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,75,246587,0,['Christina Perri'],['7H55rcKCfwqkyDFH9wpKM6'],2011-05-10,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,4
1yjY7rpaAQvKwpdUliHx0d,Still into You,80,216013,0,['Paramore'],['74XFHRwlV6OrjEM0A2NCMF'],2013-04-05,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,4
7oGZAicScQt96OAW4AruYy,Want to Want Me,77,207719,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],2015-05-29,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,4
63SevszngYpZOwf63o61K4,Nevermind,78,156600,0,['Dennis Lloyd'],['3EOEK57CV77D4ovYVcmiyt'],2017-06-30,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,4
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,80,204887,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],2019-08-23,0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,4
0KS2h61pHQ4WmOwruD7uxD,Damage,75,223415,0,['H.E.R.'],['3Y7RZ31TRPVadSFVy1o8os'],2020-10-21,0.646,0.696,1,-6.505,1,0.065,0.113,0.0,0.115,0.18,81.336,4
3FHLkTWV2QvC8J0YhX4muT,Never Seen The Rain,76,200742,0,['Tones And I'],['2NjfBq1NflQcKSeiDooVjY'],2020-02-21,0.672,0.464,6,-5.624,0,0.037,0.43,0.0,0.284,0.271,92.069,4
5Gj1wG8b12VQdEd3hUuSwo,Freedom,76,198635,0,"['Kygo', 'Zak Abel']","['23fqKkggKUBHNkbKtXEls4', '6Gk5hoM7eW8NSCYhICMDHw']",2020-04-17,0.715,0.635,7,-6.591,1,0.0791,0.127,0.0,0.0862,0.39,112.887,4
3qgPpwtuRu5oP8EtFSj8HE,SO DONE,75,126521,0,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],2020-11-06,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,4
4Z5FyQlevoHoa5FsIVKZju,PRACTICE,79,122587,1,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],2020-08-04,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,4
1sgDyuLooyvEML4oHspNza,Lose Somebody,76,199549,0,"['Kygo', 'OneRepublic']","['23fqKkggKUBHNkbKtXEls4', '5Pwc4xIPtQLFEnJriah9YJ']",2020-05-29,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,4
06kxa3al7bUqRRo5nAFduZ,Nightlight,75,222400,0,"['ILLENIUM', 'Annika Wells']","['45eNHdiiabvmbp4erw26rg', '0kErUwb6xgWfkdn0RyZWHZ']",2020-08-28,0.494,0.651,11,-4.127,0,0.0384,0.0819,0.0,0.104,0.162,149.979,4
5kkaSMcf4BFlhRRICCKZb6,Something Special,76,158466,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2020-07-03,0.739,0.616,7,-6.963,0,0.0338,0.252,1.93e-06,0.101,0.654,91.071,4
7GiozRoMk95aFl1WbrDdjX,Nobody,75,143953,0,"['NOTD', 'Catello']","['5jAMCwdNHWr7JThxtMuEyy', '4cpqUkL78IoYnEvYj440WE']",2020-10-30,0.818,0.773,8,-5.714,0,0.0579,0.0166,7.64e-06,0.377,0.878,122.016,4
7pbg3ABlAZv2NiIdKbBBFm,Up Up And Away,76,147548,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2020-07-10,0.661,0.665,4,-6.356,0,0.053,0.538,0.0,0.0981,0.486,75.059,4
4f9IfFvBFm7Gsf1IVEudyf,lie to me,76,177440,0,"['Tate McRae', 'Ali Gatie']","['45dkTj5sMRSjrmBSBeiHym', '4rTv3Ejc7hKMtmoBOK1B4T']",2020-10-14,0.642,0.392,4,-7.846,0,0.0372,0.0151,0.0,0.352,0.0479,138.065,4
6L5eyrIlO6GkRJAdqQEThe,Mad World,75,153304,0,"['Timmy Trumpet', 'Gabry Ponte']","['0CbeG1224FS58EUx4tPevZ', '5ENS85nZShljwNgg4wFD7D']",2020-11-13,0.54,0.892,11,-4.985,1,0.11,0.233,9.35e-05,0.195,0.152,106.594,3
3w1WjD2zJqjBjDz5fwqQPJ,Tyler Herro,76,156578,1,['Jack Harlow'],['2LIk90788K0zvyj2JJVwkJ'],2020-12-11,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,4
6cS9PmLky2NhLOhpIsUlow,Gnat,76,224656,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],2020-12-18,0.835,0.869,10,-4.582,0,0.27,0.248,0.0,0.462,0.82,140.945,4
1YM6c2sxbf2Jacl9IFgn4I,Titanic,75,176650,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2020-07-10,0.567,0.545,1,-6.668,0,0.0448,0.168,0.0,0.112,0.234,174.146,4
6mtjo5kIHKlboGE84lf1FJ,Need It,75,195681,1,"['Migos', 'YoungBoy Never Broke Again']","['6oMuImdp5ZcFhWP0ESe6mG', '7wlFDEWiM5OoIAt8RSli8b']",2020-05-22,0.852,0.745,11,-3.667,0,0.171,0.0313,0.0,0.0824,0.897,148.007,4
5pGBDKBaR63vuJ4g8ialcU,Deep Sleep Recovery Noise,75,63000,0,['Water Sound Natural White Noise'],['79Xztd6s33dW9S4V0f4NsQ'],2020-02-25,0.0,0.032,1,-30.704,1,0.0,0.916,0.202,0.103,0.0,0.0,0
3Yyj76BeYt3QIffwKpRuKL,Arcade,76,185147,0,['Duncan Laurence'],['3klZnJvYGIbWritVwQD434'],2020-11-27,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,3
7rq1zCf90CnU7OalBLIgNp,r u ok,76,185850,1,['Tate McRae'],['45dkTj5sMRSjrmBSBeiHym'],2020-12-10,0.666,0.593,2,-5.905,1,0.0373,0.318,0.0,0.414,0.329,140.013,4
4uqh9bualXNHXXwO2wPorc,Daisies,75,173124,0,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],2020-05-15,0.639,0.546,1,-5.382,1,0.0407,0.0837,0.0,0.122,0.149,122.179,4
3R6wLBD4oU6op8L4YfMho9,No More Parties,75,140920,1,['Coi Leray'],['6AMd49uBDJfhf30Ak2QR5s'],2021-01-22,0.847,0.405,11,-10.901,1,0.584,0.232,5.37e-06,0.0944,0.588,156.999,4
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,75,243773,0,['Survivor'],['26bcq2nyj5GB7uRr558iQg'],1982,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,4
69Ej1xrGjOcHvIMtMKxK0G,Dile,77,204600,0,['Don Omar'],['33ScadVnbm2X8kkUqOkC6Z'],2003-01-01,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,4
4eAwB5pnKFTmsgc3zWoYO0,Fake It,76,193893,1,['Seether'],['6B5c4sch27tWHAGdarpPaW'],2007-01-01,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,4
2EBCVPNAG46nbgs6jXPGvv,Starships,77,210627,1,['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],2012-01-01,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,4
0JmiBCpWc1IAc0et7Xm7FL,Let Her Go,77,252733,0,['Passenger'],['0gadJ2b9A4SKsB1RFkBb66'],2013-02-17,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,4
7H0ya83CMmgFcOhw0UB6ow,Space Song,76,320467,0,['Beach House'],['56ZTgzPBDge0OvCGgMO3OY'],2015-08-28,0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,4
1rIKgCH4H52lrvDcz50hS8,Lush Life,78,201122,0,['Zara Larsson'],['1Xylc3o4UrD53lo9CvFvVg'],2017-03-17,0.694,0.712,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,98.022,4
6hmhG1b4LEyNuashVvuIAo,Never Forget You,76,213428,0,"['Zara Larsson', 'MNEK']","['1Xylc3o4UrD53lo9CvFvVg', '7uMh23xWiuR7zsNkuNcm2G']",2017-03-17,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,4
1y4jsQt7MjnZhiD1L6qFBC,Cradles,76,209829,0,['Sub Urban'],['7gXb99Sf9nNmpNYeAgIQFG'],2019-01-04,0.534,0.589,1,-1.865,1,0.325,0.256,6.02e-05,0.176,0.632,78.616,4
13Tbv4nflNxg9kYBIbJnd9,Dile a El,76,209540,1,['Rauw Alejandro'],['1mcTU81TzQhprhouKaTkpq'],2020-11-13,0.784,0.587,4,-3.572,0,0.0767,0.375,0.00109,0.111,0.261,90.032,4
3kml9ZdpT7UYk1ugkjqOzt,Don Don,76,275893,1,"['Daddy Yankee', 'Anuel AA', 'Kendo Kaponi']","['4VMYDCV2IEDYJArk749S6m', '2R21vXR83lH98kGeO99Y66', '1WMwuNKzEFtU6pPkdtryYS']",2020-09-11,0.838,0.819,5,-4.681,0,0.211,0.285,6.3e-05,0.224,0.656,105.027,4
5LYRIyhmlrDAQsYdHEvP0f,Mona Lisa,79,187362,1,"['Booba', 'JSX']","['58wXmynHaAWI5hwlPZP3qL', '7J0JxtOPMKWufOraoIqjiH']",2021-03-04,0.784,0.529,11,-7.681,0,0.0742,0.683,0.0,0.118,0.246,134.041,4
2KfTQFFLpZhzlZATYS9job,Religiosa,76,160341,1,['Paloma Mami'],['7rOlQwf8OuFLFQp4aydjBt'],2021-02-18,0.726,0.54,0,-6.046,0,0.217,0.524,1.07e-05,0.117,0.456,92.114,4
10Z9RbwrTbQ0gQeNRJ2dC1,Lifetime,77,207020,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-26,0.48,0.274,2,-7.083,1,0.0317,0.771,0.0,0.114,0.332,179.637,3
5qn15Hs4s26YaNd5UWVe00,Fiamme negli occhi,76,206001,0,['Coma_Cose'],['0Sv8sjzMHBbAWXt4CGB9Us'],2021-03-03,0.683,0.606,7,-6.473,1,0.0305,0.0353,1.23e-06,0.131,0.7,104.018,4
7oHsIIDKbEJlFULg1HF0pP,Los Dioses,76,278280,1,"['Anuel AA', 'Ozuna']","['2R21vXR83lH98kGeO99Y66', '1i8SpTcr7yvPOmcqrbnVXY']",2021-01-22,0.762,0.61,7,-6.378,1,0.228,0.076,0.000132,0.0744,0.277,146.989,4
52yZydTRNmxinmjt5hjk95,Crack,76,156613,1,['SCH'],['2kXKa3aAFngGz2P4GjG5w2'],2021-03-19,0.642,0.794,8,-6.001,1,0.194,0.0566,2.66e-05,0.133,0.352,195.034,3
2eFjKl5cyPPYElDByCh6Tb,First Time,76,165779,0,"['ILLENIUM', 'iann dior']","['45eNHdiiabvmbp4erw26rg', '6ASri4ePR7RlsvIQgWPJpS']",2021-03-12,0.526,0.667,9,-5.451,1,0.0437,0.0505,0.0,0.321,0.43,155.085,4
0tIHHwV2eL10rpQ1fiyDjz,Try Me,76,141663,1,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],2021-03-16,0.882,0.471,2,-8.827,0,0.118,0.058,0.0,0.0991,0.372,95.02,4
0UdZzUSOLhqIFCU7wHWkgp,Hadal Ahbek,76,209684,0,['Issam Alnajjar'],['6dO0RkhFhjMwLtLQqNgL8r'],2021-02-12,0.827,0.485,1,-10.384,0,0.0352,0.172,0.0,0.0798,0.384,94.997,4
3Kwdm0iLyEiRB8InsZoo6n,Talk To Me,76,227706,1,"['Drakeo the Ruler', 'Drake']","['0p4ViyfJUTW0IT4SCBLexf', '3TVXtAsR1Inumwj472S9r4']",2021-02-24,0.773,0.281,1,-9.781,1,0.11,0.24,0.0,0.112,0.465,102.019,4
1bK6UaFcArJvIaMeKPTFSm,Uma Cavala Mesmo,76,151248,0,"['MC Meno K', 'MC Cria', 'Dj Matheus Silva']","['1CbQrKvCpEnekM3QMGJtXK', '4dyfZnveYGyJCPx8XZt0MM', '6h1X8zUal8YFzOWko9d6vH']",2021-01-22,0.867,0.374,9,-11.883,0,0.236,0.629,0.0,0.161,0.684,130.026,4
1Fc6lVQFPOcEVz3QWEzXWL,Blijven Slapen,76,170992,0,"['Snelle', 'Maan']","['3E31HqA00iCX9nRhesw6LD', '5vmwWgrlwCfHm1P0vdDFbU']",2021-02-26,0.751,0.549,5,-7.798,0,0.106,0.221,0.0,0.112,0.735,106.01,4
0sKEilrw1GrBlG6qsTCrP4,865,76,190680,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.532,0.584,8,-5.254,1,0.0248,0.723,0.0,0.101,0.367,88.003,4
1VYaM9VSix6jth7nXiHvo2,Chico Estrella,76,170310,0,['Duki'],['1bAftSH8umNcGZ0uyV7LMg'],2021-03-15,0.718,0.725,9,-4.279,0,0.0522,0.118,0.0,0.17,0.57,139.988,4
5jYDCxuSx1mfApeWA4SlqX,Wer wenn nicht wir,76,163500,0,['Wincent Weiss'],['12xme1fwd3iGEW7rF9b6tp'],2021-01-21,0.721,0.656,2,-5.861,1,0.0338,0.118,0.0,0.231,0.772,109.024,4
2gzOFnP4J0AytvaPd86Rhm,Te Acuerdas,75,227700,0,"['Sech', 'Arcangel']","['77ziqFxp5gaInVrF2lj4ht', '4SsVbpTthjScTS7U2hmr1X']",2021-03-19,0.84,0.692,1,-2.182,1,0.0689,0.0871,0.0154,0.251,0.597,89.991,4
1vucS7X4otbyQSZ9RXYXFI,ANTES QUE SALGA EL SOL,75,183926,0,"['Natti Natasha', 'Prince Royce']","['1GDbiv3spRmZ1XdM1jQbT7', '3MHaV05u0io8fQbZ2XPtlC']",2021-01-14,0.623,0.703,8,-5.296,1,0.202,0.0856,0.0,0.246,0.585,170.059,4
0nYSnbFVX5ghrERjwVZgwZ,Niemand bringt Marten um,76,195319,0,['Marteria'],['3nDNDLcZuSto4k9u4AbcLB'],2021-03-12,0.772,0.798,0,-5.166,0,0.262,0.0603,6.2e-05,0.13,0.53,130.023,4
1gxdWpeOUBpvB908fiZs4D,Let Me Love You Like A Woman,76,200661,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2021-03-19,0.303,0.249,0,-11.715,1,0.111,0.97,1.95e-05,0.117,0.131,66.932,4
1Ymx1Q7EXkxd7FwKypAQ6o,Juju Juju,76,184005,0,"['El Futuro Fuera De Orbita', 'Harry Nach', 'La Nevula23 Productor']","['7thOJx5gcuoJcEcaoHsPAk', '0NnUMWDCDi1snuMja6IdxH', '1hUvMU3Sw9PKvnwftPtx8S']",2021-02-05,0.878,0.798,11,-5.694,0,0.13,0.0527,0.19,0.0917,0.797,120.029,4
09HSL5vRZgxXmoSrDVKMDB,Sin Ropa,76,155390,0,['Lunay'],['47MpMsUfWtgyIIBEFOr4FE'],2021-02-26,0.677,0.579,7,-5.715,1,0.185,0.428,6.28e-06,0.15,0.448,175.904,4
38ymFU7u5XorxpySYJT0FA,Verpennt,76,193717,1,"['187 Strassenbande', 'Bonez MC', 'LX', 'Sa4']","['2j2rh3oQh4QEUnNTDKYSJD', '1aS5tqEs9ci5P9KD9tZWa6', '10XY9PZCJKzUFzZOdtlQLU', '5qZLYtTL3ldN6Uw7OXHESR']",2021-03-25,0.727,0.664,7,-7.26,1,0.352,0.22,0.0,0.127,0.558,90.32,4
6CYT0souHUHKTO4EMzTUFg,bad ones,76,183133,0,['Tate McRae'],['45dkTj5sMRSjrmBSBeiHym'],2021-03-26,0.692,0.431,6,-11.884,1,0.0335,0.305,1.39e-05,0.132,0.327,138.925,4
2hRlHXzOf14ArYmOPeAXsa,DRIFTING,75,200050,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],2021-03-26,0.692,0.721,9,-3.244,0,0.389,0.405,0.0,0.0773,0.496,168.084,4
2M2Pug4zwMialHSwACPlU1,Like This,75,163813,1,"['2KBABY', 'Marshmello']","['4mkjpWbFO45SyaHiM9GOVE', '64KEffDW9EtZ1y2vBYgq8T']",2021-02-26,0.712,0.679,4,-6.261,1,0.0649,0.0394,0.0,0.195,0.57,160.003,4
0HzHUF33G1dPmd2eNULyfa,Faded Love,76,148346,0,['Leony'],['2NpPlwwDVYR5dIj0F31EcC'],2021-01-15,0.748,0.748,11,-3.852,1,0.0465,0.374,0.0,0.261,0.393,132.101,4
3aViSiRTiK1e5OqJtUk3MS,Goud,75,202943,0,['Suzan & Freek'],['77IW5ZK1smDQYYKDCQugXh'],2021-03-05,0.736,0.486,0,-7.627,0,0.043,0.162,0.0,0.121,0.562,110.026,4
2fIPEgY8CJ4hh5UDZa2lB9,EL POETA,75,199614,1,['Humbe'],['1b7AEdUSudOQoZF5ebUxCL'],2021-03-12,0.564,0.635,4,-7.635,0,0.057,0.46,0.0,0.662,0.46,140.032,3
4YMc3A256xFBS0xcT77Qce,help herself,75,188571,0,"['bbno$', 'Diamond Pistols']","['41X1TR6hrK8Q2ZCpp2EqCz', '1OzGBMZ8rp73R6DWx0IUr5']",2021-01-29,0.607,0.851,4,-7.754,0,0.0364,0.623,0.351,0.107,0.479,168.049,4
0XwSUpdrF7nR7hVxbDs7mb,Floating Through Space,75,177801,0,"['Sia', 'David Guetta']","['5WUlDfRSoLAfcVSX1WnrxN', '1Cs0zKBU1kc0i8ypK3B9ai']",2021-02-12,0.575,0.844,6,-4.89,0,0.072,0.00172,0.0,0.114,0.277,104.914,4
1dBBmAddRRIw6GwF7dPz6z,Dark But Just A Game,75,235665,1,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2021-03-19,0.397,0.262,0,-14.608,1,0.0916,0.842,6.6e-06,0.0999,0.124,80.434,4
5pRTz4O2qOkr5nawemy6Wb,Tombstone,76,160078,1,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],2021-03-26,0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448,4
3cNKhoBUhyuXhQTdQjOiT8,Loco,75,157324,0,['Anitta'],['7FNnA9vBm6EKceENgCGRMb'],2021-01-29,0.806,0.67,7,-4.194,1,0.0491,0.00624,0.17,0.119,0.366,103.96,4
2FSVMyqLldC36p0deIYvI9,TRUST,75,264416,0,"['NF', 'Tech N9ne']","['6fOMl44jA4Sp5b9PpYCkzz', '6UBA15slIuadJ8h2lPRPos']",2021-03-26,0.746,0.884,10,-3.348,0,0.33,0.138,0.0,0.146,0.664,140.1,4
5T7pVU8KMd7hpyqfWt0nhy,Aventador,75,196518,0,"['Capital Bra', 'Jamule']","['4WZGDpNwrC0vNQyl9QzF7d', '4sVieJlKgpZ2k9ESNS5IdN']",2021-03-04,0.597,0.632,1,-5.792,1,0.054,0.698,0.00191,0.129,0.42,84.915,4
4ReJJcpW8HtVnqzhf6DwNV,Close To You,75,194693,0,['Dayglow'],['6eJa3zG1QZLRB3xgRuyxbm'],2021-01-11,0.875,0.649,6,-5.754,1,0.0433,0.429,0.00237,0.0704,0.833,140.031,4
4nTduFjaTmGysc9WKNuCcs,Vida de Rico,75,184722,0,['Camilo'],['28gNT5KBp7IjEOQoevXf9N'],2021-03-04,0.808,0.497,6,-4.008,1,0.0453,0.18,0.0,0.0642,0.962,87.987,4
77Bt2DXJE1R1qsnm4D10Ox,Breakups,75,223129,0,['Seaforth'],['1ryJB2bhfYjjIt8kqy4BoG'],2021-01-14,0.531,0.552,1,-5.945,1,0.0309,0.436,0.0,0.0786,0.328,74.931,3
2SDswD3RdceDWthkgCrCCU,All Your Exes,75,209276,1,['Julia Michaels'],['0ZED1XzwlLHW4ZaG4lOT6m'],2021-03-26,0.603,0.618,1,-5.184,1,0.0319,0.0232,0.0,0.118,0.323,112.114,3
3yraHvsUkmnJjGhOrx1CSg,Als Ik Je Weer Zie,75,207733,0,"['Thomas Acda', 'Paul de Munnik', 'Maan', 'Typhoon']","['50o63K3IrY47g46E8R071Y', '1HFg9B0Jvwqzqiuqg9cASk', '5vmwWgrlwCfHm1P0vdDFbU', '6kBlEsdNeNW2qnmW56xDhx']",2021-01-15,0.74,0.604,7,-6.784,1,0.0379,0.372,0.0,0.0829,0.602,101.925,4
7moGDROshDKDpuQxtQ3q4m,Champion,75,190246,1,"['Serge Ibaka', 'Ninho']","['4fDx6CTJ4KWhnAg6TvwmWe', '6Te49r3A6f5BiIgBRxH7FH']",2021-02-26,0.556,0.639,9,-6.652,0,0.0974,0.282,0.0,0.0878,0.591,99.627,4
2lBLzzEARN8mGgHFaXYKKk,Dieci,75,198871,0,['Annalisa'],['0EqkKYDK9EkKY5N7zU3FPv'],2021-03-03,0.636,0.65,1,-4.045,1,0.24,0.573,0.0,0.101,0.303,61.837,4
0TBbNYzmtCfN5cpZSCVNIz,No Toque Mi Naik,75,143925,1,"['Nicki Nicole', 'Lunay']","['2UZIAOlrnyZmyzt1nuXr9y', '47MpMsUfWtgyIIBEFOr4FE']",2021-03-24,0.763,0.784,2,-3.131,1,0.203,0.284,4.5e-06,0.145,0.609,95.045,4
6vnKRiOjUjYT59xl4awHTx,Sigilo,76,165367,0,['Guilherme & Benuto'],['6m6e7D2TnV0aYMllFFwMxu'],2021-03-18,0.535,0.765,7,-3.716,0,0.184,0.433,0.0,0.125,0.627,108.521,4
6ZUGi3v66aBs8kLxJ8DsO1,Codigo Secreto,75,197313,1,"['vf7', 'Lunay']","['6bxjoq64Y0HTfMc4GIbpyJ', '47MpMsUfWtgyIIBEFOr4FE']",2021-02-19,0.775,0.645,6,-5.236,1,0.067,0.212,0.0,0.127,0.723,90.017,4
0LweQRsfJ3pRAJJFy6DrR1,What Type of X,75,198174,0,['Jessi'],['64k5e9kV9MdukXjFrR5R37'],2021-03-17,0.776,0.692,2,-3.834,1,0.0555,0.0075,0.0,0.0588,0.543,95.972,4
7KRcMPOGQA0WOw0T8qeXD7,Want It Again,75,172587,0,['Thomas Rhett'],['6x2LnllRG5uGarZMsD4iO8'],2021-03-05,0.489,0.515,9,-9.14,1,0.0348,0.662,3.84e-05,0.115,0.37,91.25,4
075qcpR3BnxD5CWUIx1HTr,This Bar,75,185280,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,4
3KhwEuqLNjHfsKaBDo1yVh,Boku no Sensou,75,280467,0,['Shinsei Kamattechan'],['1ZnuqrjIR4q8zhgriUYsSo'],2021-02-22,0.473,0.936,2,-4.877,1,0.0704,0.00916,0.0422,0.31,0.416,144.014,4
60VaORSJ5x1D4ZPSc0g2En,Bambi,76,213053,0,['BAEKHYUN'],['4ufh0WuMZh6y4Dmdnklvdl'],2021-03-30,0.438,0.632,7,-4.447,0,0.0417,0.434,0.0,0.214,0.386,61.45,4
